"종목코드","종목명","시장구분","종가","시가총액","기준일","EPS","선행EPS","BPS","주당배당금","종목구분"
"000545","흥국화재우","KOSPI","5280","4055040000.0","20250314","","","","0.0","우선주"
"000590","CS홀딩스","KOSPI","72100","83238152200.0","20250314","15091.0","","264028.0","500.0","보통주"
"000640","동아쏘시오홀딩스","KOSPI","99800","633621517400.0","20250314","9012.0","13565.0","157349.0","2200.0","보통주"
"000650","천일고속","KOSPI","38900","55596658000.0","20250314","","","13355.0","0.0","보통주"
"000660","SK하이닉스","KOSPI","204500","148876483642500.0","20250314","","36589.0","77752.0","1200.0","보통주"
"000670","영풍","KOSPI","484500","892468380000.0","20250314","","","2147176.0","10000.0","보통주"
"000680","LS네트웍스","KOSPI","4255","335306833080.0","20250314","145.0","","7619.0","0.0","보통주"
"000700","유수홀딩스","KOSPI","5480","142709129760.0","20250314","417.0","","13687.0","350.0","보통주"
"000720","현대건설","KOSPI","32600","3630197939000.0","20250314","4767.0","5651.0","72383.0","600.0","보통주"
"000725","현대건설우","KOSPI","48350","50994406550.0","20250314","","","","650.0","우선주"
"000760","이화산업","KOSPI","10360","29008000000.0","20250314","","","48270.0","0.0","보통주"
"000810","삼성화재","KOSPI","377000","17860313549000.0","20250314","42777.0","42897.0","379073.0","16000.0","보통주"
"000815","삼성화재우","KOSPI","289000","922488000000.0","20250314","","","","16005.0","우선주"
"000850","화천기공","KOSPI","28300","62260000000.0","20250314","4801.0","","157067.0","1300.0","보통주"
"000860","강남제비스코","KOSPI","24100","156650000000.0","20250314","2541.0","","93917.0","500.0","보통주"
"000880","한화","KOSPI","46050","3451849746750.0","20250314","3920.0","9354.0","111503.0","750.0","보통주"
"000885","한화우","KOSPI","40900","8140449700.0","20250314","","","","800.0","우선주"
"00088K","한화3우B","KOSPI","19160","371789089560.0","20250314","","","","800.0","우선주"
"000890","보해양조","KOSPI","434","60378135986.0","20250314","","","575.0","0.0","보통주"
"000910","유니온","KOSPI","5360","83678277840.0","20250314","468.0","","8302.0","125.0","보통주"
"000950","전방","KOSPI","19520","32793600000.0","20250314","","","166586.0","0.0","보통주"
"000970","한국주철관","KOSPI","6240","142275120000.0","20250314","789.0","","16304.0","400.0","보통주"
"000990","DB하이텍","KOSPI","44700","1984616883600.0","20250314","6241.0","","41655.0","580.0","보통주"
"001000","신라섬유","KOSDAQ","912","22141116480.0","20250314","","","607.0","0.0","보통주"
"001020","페이퍼코리아","KOSPI","694","123520419222.0","20250314","161.0","","1659.0","0.0","보통주"
"001040","CJ","KOSPI","127800","3728820344400.0","20250314","5806.0","10933.0","164443.0","3000.0","보통주"
"001045","CJ우","KOSPI","65900","148948695700.0","20250314","","","","3050.0","우선주"
"00104K","CJ4우(전환)","KOSPI","97200","410816966400.0","20250314","","","","3050.0","우선주"
"001060","JW중외제약","KOSPI","22150","515783349500.0","20250314","1504.0","3274.0","10784.0","400.0","보통주"
"001065","JW중외제약우","KOSPI","28100","9608823100.0","20250314","","","","425.0","우선주"
"001067","JW중외제약2우B","KOSPI","60600","12724363800.0","20250314","","","","400.0","우선주"
"001070","대한방직","KOSPI","5260","27878000000.0","20250314","","","36246.0","0.0","보통주"
"001080","만호제강","KOSPI","25350","105202500000.0","20250314","","","60830.0","0.0","보통주"
"001120","LX인터내셔널","KOSPI","25550","990318000000.0","20250314","3255.0","6243.0","63172.0","1200.0","보통주"
"001130","대한제분","KOSPI","129500","218855000000.0","20250314","60350.0","","603520.0","2500.0","보통주"
"001140","국보","KOSPI","2110","33456978680.0","20250314","","","2367.0","0.0","보통주"
"001200","유진투자증권","KOSPI","2565","248462362170.0","20250314","334.0","","11018.0","60.0","보통주"
"001210","금호전기","KOSPI","701","40288542857.0","20250314","","","574.0","0.0","보통주"
"001230","동국홀딩스","KOSPI","7620","242319680460.0","20250314","4500.0","","52450.0","600.0","보통주"
"001250","GS글로벌","KOSPI","2615","215825792860.0","20250314","337.0","","5113.0","25.0","보통주"
"001260","남광토건","KOSPI","8230","80922067560.0","20250314","610.0","","11506.0","0.0","보통주"
"001270","부국증권","KOSPI","26800","277912944800.0","20250314","6420.0","","85122.0","1500.0","보통주"
"001275","부국증권우","KOSPI","21900","65700000000.0","20250314","","","","1550.0","우선주"
"001290","상상인증권","KOSPI","420","45501590400.0","20250314","5.0","","2203.0","0.0","보통주"
"001340","백광산업","KOSPI","6900","309937008300.0","20250314","175.0","","4839.0","60.0","보통주"
"001360","삼성제약","KOSPI","1577","148493598583.0","20250314","","","1044.0","0.0","보통주"
"001380","SG글로벌","KOSPI","2995","134667608285.0","20250314","449.0","","3137.0","0.0","보통주"
"001390","KG케미칼","KOSPI","3900","267029256000.0","20250314","1446.0","","13412.0","120.0","보통주"
"001420","태원물산","KOSPI","3510","26676000000.0","20250314","","","3949.0","140.0","보통주"
"001430","세아베스틸지주","KOSPI","20050","719035485950.0","20250314","3576.0","2589.0","54525.0","1200.0","보통주"
"001440","대한전선","KOSPI","13010","2425679373000.0","20250314","519.0","544.0","6878.0","0.0","보통주"
"001450","현대해상","KOSPI","22950","2051730000000.0","20250314","7610.0","12936.0","77223.0","2063.0","보통주"
"001460","BYC","KOSPI","27150","169582972500.0","20250314","2836.0","","64090.0","300.0","보통주"
"001465","BYC우","KOSPI","12530","26987740500.0","20250314","","","","305.0","우선주"
"001470","삼부토건","KOSPI","451","103586502624.0","20250314","","","516.0","0.0","보통주"
"001500","현대차증권","KOSPI","6220","197252135640.0","20250314","1426.0","","29486.0","400.0","보통주"
"001510","SK증권","KOSPI","468","221172200028.0","20250314","6.0","","1523.0","2.0","보통주"
"001515","SK증권우","KOSPI","1729","6764736706.0","20250314","","","","7.0","우선주"
"001520","동양","KOSPI","615","146790698745.0","20250314","95.0","","4135.0","40.0","보통주"
"001525","동양우","KOSPI","4660","2878626460.0","20250314","","","","90.0","우선주"
"001527","동양2우B","KOSPI","8390","2588893910.0","20250314","","","","150.0","우선주"
"001530","DI동일","KOSPI","45800","887183510200.0","20250314","157.0","815.0","28841.0","250.0","보통주"
"001540","안국약품","KOSDAQ","6560","85558275200.0","20250314","114.0","","13382.0","220.0","보통주"
"001550","조비","KOSPI","10440","54206975160.0","20250314","","","10071.0","0.0","보통주"
"001560","제일연마","KOSPI","8990","89001000000.0","20250314","1536.0","","13916.0","300.0","보통주"
"001570","금양","KOSPI","13430","859079442280.0","20250314","","","3377.0","0.0","보통주"
"001620","케이비아이동국실업","KOSPI","490","54533585190.0","20250314","71.0","","1726.0","0.0","보통주"
"001630","종근당홀딩스","KOSPI","43150","216175502150.0","20250314","9744.0","","118253.0","1400.0","보통주"
"001680","대상","KOSPI","24400","845411810000.0","20250314","1862.0","3138.0","36679.0","800.0","보통주"
"001685","대상우","KOSPI","17510","23992604730.0","20250314","","","","810.0","우선주"
"001720","신영증권","KOSPI","79600","1308624000000.0","20250314","17818.0","","207062.0","4500.0","보통주"
"001740","SK네트웍스","KOSPI","4305","952601368110.0","20250314","","297.0","10690.0","200.0","보통주"
"001750","한양증권","KOSPI","11510","146505426340.0","20250314","2728.0","","37102.0","800.0","보통주"
"001755","한양증권우","KOSPI","12160","6384000000.0","20250314","","","","850.0","우선주"
"001770","SHD","KOSPI","14760","17931599280.0","20250314","91.0","","42198.0","100.0","보통주"
"001780","알루코","KOSPI","2210","213994591720.0","20250314","201.0","","2883.0","0.0","보통주"
"001790","대한제당","KOSPI","2720","243974697600.0","20250314","354.0","","5764.0","115.0","보통주"
"001795","대한제당우","KOSPI","2280","14780692800.0","20250314","","","","120.0","우선주"
"001800","오리온홀딩스","KOSPI","15120","947198780640.0","20250314","1423.0","2155.0","36513.0","750.0","보통주"
"001810","무림SP","KOSDAQ","1426","31568075000.0","20250314","","","8956.0","10.0","보통주"
"001820","삼화콘덴서","KOSPI","28050","291579750000.0","20250314","2028.0","2246.0","23733.0","500.0","보통주"
"001840","이화공영","KOSDAQ","1853","41291577508.0","20250314","","","2352.0","0.0","보통주"
"001940","KISCO홀딩스","KOSPI","19840","281259379200.0","20250314","6602.0","","84091.0","900.0","보통주"
"002020","코오롱","KOSPI","24950","315029328700.0","20250314","621.0","","78295.0","550.0","보통주"
"002025","코오롱우","KOSPI","15330","16501058700.0","20250314","","","","600.0","우선주"
"002030","아세아","KOSPI","266500","559539136000.0","20250314","54991.0","","626202.0","5000.0","보통주"
"002070","비비안","KOSPI","783","23328694170.0","20250314","","","2957.0","0.0","보통주"
"002100","경농","KOSPI","9110","177850658250.0","20250314","1059.0","","13544.0","450.0","보통주"
"002140","고려산업","KOSPI","2790","69580995750.0","20250314","137.0","","4348.0","25.0","보통주"
"002150","도화엔지니어링","KOSPI","6660","224575200000.0","20250314","623.0","","8202.0","280.0","보통주"
"002170","삼양통상","KOSPI","47100","141300000000.0","20250314","7753.0","","155143.0","1500.0","보통주"
"002200","한국수출포장","KOSPI","2745","109800000000.0","20250314","498.0","","7743.0","80.0","보통주"
"002210","동성제약","KOSPI","3915","102185297550.0","20250314","","","1741.0","0.0","보통주"
"002220","한일철강","KOSPI","1855","49523788300.0","20250314","","","7010.0","30.0","보통주"
"002230","피에스텍","KOSDAQ","3865","74867651145.0","20250314","234.0","","7860.0","250.0","보통주"
"002240","고려제강","KOSPI","17770","479790000000.0","20250314","2648.0","","62163.0","350.0","보통주"
"002290","삼일기업공사","KOSDAQ","3920","48608000000.0","20250314","310.0","","5262.0","175.0","보통주"
"002310","아세아제지","KOSPI","7210","308461897100.0","20250314","1857.0","","20168.0","484.0","보통주"
"002320","한진","KOSPI","19400","289983983200.0","20250314","1805.0","3730.0","97491.0","600.0","보통주"
"002350","넥센타이어","KOSPI","5360","523499820720.0","20250314","1001.0","1345.0","16524.0","115.0","보통주"
"002355","넥센타이어1우B","KOSPI","2870","18655000000.0","20250314","","","","120.0","우선주"
"002360","SH에너지화학","KOSPI","482","53566457860.0","20250314","","","823.0","0.0","보통주"
"002380","KCC","KOSPI","284000","2523757764000.0","20250314","28917.0","42932.0","704004.0","8000.0","보통주"
"002390","한독","KOSPI","11430","157317182190.0","20250314","","","24611.0","300.0","보통주"
"002410","범양건영","KOSPI","2045","56196231900.0","20250314","","","2498.0","0.0","보통주"
"002420","세기상사","KOSPI","5130","28516890240.0","20250314","","","4867.0","0.0","보통주"
"002450","삼익악기","KOSPI","1164","105377985060.0","20250314","42.0","","3245.0","50.0","보통주"
"002460","HS화성","KOSPI","9700","98455000000.0","20250314","2302.0","","40704.0","500.0","보통주"
"002600","조흥","KOSPI","165400","99240000000.0","20250314","592.0","","249400.0","6000.0","보통주"
"002620","제일파마홀딩스","KOSPI","7400","118202827000.0","20250314","","","20810.0","50.0","보통주"
"002630","오리엔트바이오","KOSPI","1506","178586005530.0","20250314","109.0","","718.0","0.0","보통주"
"002680","한탑","KOSDAQ","799","25821122401.0","20250314","","","1681.0","0.0","보통주"
"002690","동일제강","KOSPI","1254","25456651440.0","20250314","","","7894.0","0.0","보통주"
"002700","신일전자","KOSPI","1461","103800428181.0","20250314","15.0","","1170.0","15.0","보통주"
"002710","TCC스틸","KOSPI","27350","716944612950.0","20250314","","496.0","8808.0","80.0","보통주"
"002720","국제약품","KOSPI","4785","101249796120.0","20250314","","","4194.0","0.0","보통주"
"002760","보락","KOSPI","1077","64512300000.0","20250314","14.0","","814.0","5.0","보통주"
"002780","진흥기업","KOSPI","784","114049848080.0","20250314","311.0","","1828.0","0.0","보통주"
"002785","진흥기업우B","KOSPI","3110","2665947980.0","20250314","","","","0.0","우선주"
"002787","진흥기업2우B","KOSPI","9680","2853741440.0","20250314","","","","0.0","우선주"
"002790","아모레G","KOSPI","21450","1704377961000.0","20250314","1296.0","","37035.0","245.0","보통주"
"002795","아모레G우","KOSPI","9180","59153808600.0","20250314","","","","250.0","우선주"
"00279K","아모레G3우(전환)","KOSPI","18030","127872366000.0","20250314","","","","667.0","우선주"
"002800","신신제약","KOSDAQ","5230","79341715000.0","20250314","308.0","","4106.0","60.0","보통주"
"002810","삼영무역","KOSPI","13520","249673136960.0","20250314","2840.0","","28483.0","600.0","보통주"
"002820","SUN&L","KOSPI","2810","35428449090.0","20250314","","","19587.0","0.0","보통주"
"002840","미원상사","KOSPI","181700","863075000000.0","20250314","12771.0","","79711.0","2000.0","보통주"
"002870","신풍","KOSPI","1324","46285318800.0","20250314","","","2603.0","20.0","보통주"
"002880","대유에이텍","KOSPI","968","45248211360.0","20250314","","","783.0","0.0","보통주"
"002900","TYM","KOSPI","4875","219623410500.0","20250314","1390.0","","8938.0","160.0","보통주"
"002920","유성기업","KOSPI","1837","47665557500.0","20250314","381.0","","11627.0","60.0","보통주"
"002960","한국쉘석유","KOSPI","308000","400400000000.0","20250314","28753.0","","97039.0","25000.0","보통주"
"002990","금호건설","KOSPI","2545","94046899275.0","20250314","31.0","383.0","13006.0","0.0","보통주"
"002995","금호건설우","KOSPI","12350","3609485100.0","20250314","","","","0.0","우선주"
"003000","부광약품","KOSPI","4620","316260580020.0","20250314","","","3306.0","0.0","보통주"
"003010","혜인","KOSPI","5210","66233411870.0","20250314","689.0","","10682.0","170.0","보통주"
"003030","세아제강지주","KOSPI","268000","1109964076000.0","20250314","70197.0","","445151.0","2000.0","보통주"
"003060","에이프로젠바이오로직스","KOSPI","783","155353342635.0","20250314","","","4406.0","0.0","보통주"
"003070","코오롱글로벌","KOSPI","9090","172098361170.0","20250314","13.0","","28530.0","400.0","보통주"
"003075","코오롱글로벌우","KOSPI","15450","11444386650.0","20250314","","","","450.0","우선주"
"003080","성보화학","KOSPI","2450","49049000000.0","20250314","65.0","","6779.0","135.0","보통주"
"003090","대웅","KOSPI","19430","1129698671400.0","20250314","3692.0","","22861.0","100.0","보통주"
"003100","선광","KOSDAQ","15840","104544000000.0","20250314","5163.0","","62479.0","400.0","보통주"
"003120","일성아이에스","KOSPI","15350","204155000000.0","20250314","","","56158.0","1500.0","보통주"
"003160","디아이","KOSPI","13070","369881000000.0","20250314","122.0","","5836.0","100.0","보통주"
"003200","일신방직","KOSPI","7920","181843200000.0","20250314","360.0","","40268.0","100.0","보통주"
"003220","대원제약","KOSPI","14100","316228920300.0","20250314","1140.0","1561.0","12559.0","300.0","보통주"
"003230","삼양식품","KOSPI","917000","6907774755000.0","20250314","16929.0","49401.0","75732.0","2100.0","보통주"
"003240","태광산업","KOSPI","750000","835050000000.0","20250314","","","4689721.0","1750.0","보통주"
"003280","흥아해운","KOSPI","1705","409924452795.0","20250314","142.0","","690.0","0.0","보통주"
"003300","한일홀딩스","KOSPI","14120","435360322080.0","20250314","3384.0","","48962.0","800.0","보통주"
"003310","대주산업","KOSDAQ","1729","61193373150.0","20250314","287.0","","2167.0","42.0","보통주"
"003350","한국화장품제조","KOSPI","49450","224107400000.0","20250314","2009.0","","14516.0","100.0","보통주"
"003380","하림지주","KOSDAQ","5200","582429229200.0","20250314","384.0","","28683.0","120.0","보통주"
"003460","유화증권","KOSPI","2330","132116626950.0","20250314","119.0","","8346.0","120.0","보통주"
"003465","유화증권우","KOSPI","2310","40370541750.0","20250314","","","","130.0","우선주"
"003470","유안타증권","KOSPI","2775","553880498400.0","20250314","299.0","","7793.0","180.0","보통주"
"003475","유안타증권우","KOSPI","3040","39253124480.0","20250314","","","","230.0","우선주"
"003480","한진중공업홀딩스","KOSPI","3525","104092587300.0","20250314","290.0","","13048.0","100.0","보통주"
"003490","대한항공","KOSPI","22700","8358609004700.0","20250314","2866.0","4310.0","25793.0","750.0","보통주"
"003495","대한항공우","KOSPI","21850","24270848900.0","20250314","","","","800.0","우선주"
"003520","영진약품","KOSPI","1995","364870998345.0","20250314","","","490.0","0.0","보통주"
"003530","한화투자증권","KOSPI","3435","736971607125.0","20250314","42.0","","7213.0","0.0","보통주"
"003535","한화투자증권우","KOSPI","5940","28512000000.0","20250314","","","","0.0","우선주"
"003540","대신증권","KOSPI","16940","860101396000.0","20250314","2036.0","1989.0","44804.0","1200.0","보통주"
"003545","대신증권우","KOSPI","16050","417300000000.0","20250314","","","","1250.0","우선주"
"003547","대신증권2우B","KOSPI","15480","154800000000.0","20250314","","","","1200.0","우선주"
"003550","LG","KOSPI","67400","10602086928200.0","20250314","8032.0","8208.0","167498.0","3100.0","보통주"
"003555","LG우","KOSPI","56900","171930178000.0","20250314","","","","3150.0","우선주"
"003560","IHQ","KOSPI","10760","64669472240.0","20250314","6784.0","","6389.0","0.0","보통주"
"003570","SNT다이내믹스","KOSPI","35050","1165507029850.0","20250314","2212.0","","31290.0","700.0","보통주"
"003580","HLB글로벌","KOSPI","3885","195097400085.0","20250314","","","1166.0","0.0","보통주"
"003610","방림","KOSPI","3910","157190437780.0","20250314","","","5301.0","38.0","보통주"
"003620","KG모빌리티","KOSPI","3855","757138399170.0","20250314","48.0","","5791.0","0.0","보통주"
"003650","미창석유","KOSPI","99200","172575462400.0","20250314","31492.0","","241153.0","2800.0","보통주"
"003670","포스코퓨처엠","KOSPI","137400","10643446428000.0","20250314","371.0","166.0","30357.0","250.0","보통주"
"003680","한성기업","KOSPI","4815","29898814725.0","20250314","216.0","","9101.0","0.0","보통주"
"003690","코리안리","KOSPI","8060","1570257509860.0","20250314","1405.0","1548.0","18747.0","540.0","보통주"
"003720","삼영","KOSPI","4290","145860000000.0","20250314","567.0","","2011.0","20.0","보통주"
"003780","진양산업","KOSPI","8740","113620000000.0","20250314","654.0","","4385.0","250.0","보통주"
"003800","에이스침대","KOSDAQ","25000","277250000000.0","20250314","4871.0","","61828.0","1400.0","보통주"
"003830","대한화섬","KOSPI","112200","149001600000.0","20250314","9283.0","","638399.0","750.0","보통주"
"003850","보령","KOSPI","9640","836628675480.0","20250314","610.0","717.0","8331.0","100.0","보통주"
"003920","남양유업","KOSPI","72500","466668725000.0","20250314","","","77097.0","100.0","보통주"
"003925","남양유업우","KOSPI","39000","78000000000.0","20250314","","","","105.0","우선주"
"003960","사조대림","KOSPI","40350","369786243450.0","20250314","12123.0","","75466.0","350.0","보통주"
"004000","롯데정밀화학","KOSPI","40400","1042320000000.0","20250314","7147.0","5518.0","93569.0","2000.0","보통주"
"004020","현대제철","KOSPI","28800","3843238608000.0","20250314","3506.0","2194.0","145198.0","1000.0","보통주"
"004060","SG세계물산","KOSPI","316","63966287360.0","20250314","","","1222.0","0.0","보통주"
"004080","신흥","KOSPI","14650","139175000000.0","20250314","980.0","","12064.0","270.0","보통주"
"004090","한국석유","KOSPI","12760","161976971200.0","20250314","1217.0","1154.0","14613.0","120.0","보통주"
"004100","태양금속","KOSPI","2730","100191000000.0","20250314","1.0","","2714.0","10.0","보통주"
"004105","태양금속우","KOSPI","4380","14454000000.0","20250314","","","","15.0","우선주"
"004140","동방","KOSPI","2315","111054638290.0","20250314","310.0","","2969.0","20.0","보통주"
"004150","한솔홀딩스","KOSPI","2470","101335751400.0","20250314","177.0","","13520.0","100.0","보통주"
"004170","신세계","KOSPI","149700","1473823595700.0","20250314","23574.0","23900.0","445995.0","4000.0","보통주"
"004250","NPC","KOSPI","4005","147063600000.0","20250314","650.0","","8873.0","100.0","보통주"
"004255","NPC우","KOSPI","2415","12751200000.0","20250314","","","","105.0","우선주"
"004270","남성","KOSPI","1077","39000496320.0","20250314","","","3455.0","0.0","보통주"
"004310","현대약품","KOSPI","3285","105120000000.0","20250314","226.0","","3174.0","35.0","보통주"
"004360","세방","KOSPI","11920","230159584800.0","20250314","3195.0","","48847.0","300.0","보통주"
"004365","세방우","KOSPI","7700","28407225000.0","20250314","","","","305.0","우선주"
"004370","농심","KOSPI","383000","2329651886000.0","20250314","29728.0","30142.0","420264.0","5000.0","보통주"
"004380","삼익THK","KOSPI","11280","236880000000.0","20250314","48.0","","9792.0","100.0","보통주"
"004410","서울식품","KOSPI","141","52840533819.0","20250314","","","71.0","0.0","보통주"
"004415","서울식품우","KOSPI","1199","2667175500.0","20250314","","","","0.0","우선주"
"004430","송원산업","KOSPI","12000","288000000000.0","20250314","1452.0","","29400.0","250.0","보통주"
"004440","삼일씨엔에스","KOSPI","3965","50482169855.0","20250314","160.0","","21133.0","0.0","보통주"
"004450","삼화왕관","KOSPI","30950","66678030050.0","20250314","","","58505.0","1200.0","보통주"
"004490","세방전지","KOSPI","70700","989800000000.0","20250314","8888.0","16447.0","99261.0","700.0","보통주"
"004540","깨끗한나라","KOSPI","2295","85467390435.0","20250314","","","5628.0","0.0","보통주"
"004545","깨끗한나라우","KOSPI","11450","4192532000.0","20250314","","","","0.0","우선주"
"004560","현대비앤지스틸","KOSPI","13250","199794245750.0","20250314","","","32515.0","0.0","보통주"
"004590","한국가구","KOSDAQ","4275","64125000000.0","20250314","793.0","","11512.0","175.0","보통주"
"004650","창해에탄올","KOSDAQ","8890","81706967650.0","20250314","","","16428.0","600.0","보통주"
"004690","삼천리","KOSPI","89800","364141245000.0","20250314","35116.0","","443054.0","3000.0","보통주"
"004700","조광피혁","KOSPI","51500","342430607000.0","20250314","2546.0","","122353.0","0.0","보통주"
"004710","한솔테크닉스","KOSPI","4145","133095444310.0","20250314","1376.0","","11022.0","100.0","보통주"
"004720","팜젠사이언스","KOSPI","4175","75990444200.0","20250314","352.0","","12707.0","0.0","보통주"
"004770","써니전자","KOSPI","2175","79828772700.0","20250314","111.0","","2207.0","30.0","보통주"
"004780","대륙제관","KOSDAQ","3800","60432156200.0","20250314","822.0","","8909.0","110.0","보통주"
"004800","효성","KOSPI","47800","800191454600.0","20250314","3.0","5192.0","123794.0","3000.0","보통주"
"004830","덕성","KOSPI","7370","115561600000.0","20250314","366.0","","5653.0","45.0","보통주"
"004835","덕성우","KOSPI","10980","15284160000.0","20250314","","","","50.0","우선주"
"004840","DRB동일","KOSPI","4245","84602850000.0","20250314","798.0","","19664.0","100.0","보통주"
"004870","티웨이홀딩스","KOSPI","716","81025061704.0","20250314","41.0","","1493.0","0.0","보통주"
"004890","동일산업","KOSPI","40000","97008600000.0","20250314","","","189318.0","1000.0","보통주"
"004910","조광페인트","KOSPI","5830","74624000000.0","20250314","468.0","","17221.0","200.0","보통주"
"004920","씨아이테크","KOSPI","1029","51517700997.0","20250314","","","1097.0","0.0","보통주"
"004960","한신공영","KOSPI","6280","72664008560.0","20250314","2757.0","","66043.0","100.0","보통주"
"004970","신라교역","KOSPI","8760","140160000000.0","20250314","1087.0","","36114.0","500.0","보통주"
"004980","성신양회","KOSPI","7360","180438297280.0","20250314","2683.0","","21426.0","350.0","보통주"
"004985","성신양회우","KOSPI","11110","8173015950.0","20250314","","","","400.0","우선주"
"004990","롯데지주","KOSPI","22950","2407666989150.0","20250314","","1438.0","95749.0","1500.0","보통주"
"00499K","롯데지주우","KOSPI","26950","21711000850.0","20250314","","","","1550.0","우선주"
"005010","휴스틸","KOSPI","6060","340499734500.0","20250314","1285.0","","17923.0","250.0","보통주"
"005030","부산주공","KOSPI","486","38288532168.0","20250314","","","253.0","0.0","보통주"
"005070","코스모신소재","KOSPI","48250","1568643977000.0","20250314","861.0","669.0","14732.0","0.0","보통주"
"005090","SGC에너지","KOSPI","23050","332135125650.0","20250314","2953.0","5008.0","49925.0","1700.0","보통주"
"005110","한창","KOSPI","1254","23332434378.0","20250314","","","365.0","0.0","보통주"
"005160","동국산업","KOSDAQ","4240","229996603680.0","20250314","","","7503.0","130.0","보통주"
"005180","빙그레","KOSPI","94900","934882770900.0","20250314","9751.0","11505.0","72564.0","2600.0","보통주"
"005250","녹십자홀딩스","KOSPI","13900","653692119000.0","20250314","","","21591.0","300.0","보통주"
"005257","녹십자홀딩스2우","KOSPI","21600","18273384000.0","20250314","","","","300.0","우선주"
"005290","동진쎄미켐","KOSDAQ","30700","1578424965800.0","20250314","2476.0","","15658.0","120.0","보통주"
"005300","롯데칠성","KOSPI","107100","993768476400.0","20250314","16499.0","13813.0","145622.0","3400.0","보통주"
"005305","롯데칠성우","KOSPI","66100","51247991000.0","20250314","","","","3405.0","우선주"
"005320","온타이드","KOSPI","422","28494377262.0","20250314","","","1500.0","0.0","보통주"
"005360","모나미","KOSPI","2010","37983587070.0","20250314","","","5080.0","50.0","보통주"
